"","ID","X","Y","reg.vis"
"47421","GOA_1",-150.653278,61.314555,"Gulf of AK"
"47431","GOA_1",-150.665167,61.311389,"Gulf of AK"
"47441","GOA_1",-150.666444,61.306777,"Gulf of AK"
"47451","GOA_1",-150.658472,61.299639,"Gulf of AK"
"47461","GOA_1",-150.655861,61.293305,"Gulf of AK"
"47471","GOA_1",-150.648889,61.297943,"Gulf of AK"
"47481","GOA_1",-150.649083,61.307444,"Gulf of AK"
"47491","GOA_1",-150.646333,61.309056,"Gulf of AK"
"47501","GOA_1",-150.648111,61.295472,"Gulf of AK"
"47511","GOA_1",-150.638889,61.288332,"Gulf of AK"
"47521","GOA_1",-150.639667,61.282778,"Gulf of AK"
"47531","GOA_1",-150.636111,61.282582,"Gulf of AK"
"47541","GOA_1",-150.634056,61.284721,"Gulf of AK"
"47551","GOA_1",-150.636556,61.287721,"Gulf of AK"
"47561","GOA_1",-150.630528,61.282722,"Gulf of AK"
"47571","GOA_1",-150.624861,61.282694,"Gulf of AK"
"47581","GOA_1",-150.621889,61.284222,"Gulf of AK"
"47591","GOA_1",-150.61425,61.277832,"Gulf of AK"
"47601","GOA_1",-150.601222,61.277639,"Gulf of AK"
"47611","GOA_1",-150.59125,61.280333,"Gulf of AK"
"47621","GOA_1",-150.590111,61.283221,"Gulf of AK"
"47631","GOA_1",-150.593361,61.287194,"Gulf of AK"
"47641","GOA_1",-150.591833,61.288194,"Gulf of AK"
"47651","GOA_1",-150.58825,61.287444,"Gulf of AK"
"47661","GOA_1",-150.583222,61.294028,"Gulf of AK"
"47671","GOA_1",-150.586889,61.299111,"Gulf of AK"
"47681","GOA_1",-150.584861,61.303306,"Gulf of AK"
"47691","GOA_1",-150.588,61.310556,"Gulf of AK"
"47701","GOA_1",-150.60325,61.319139,"Gulf of AK"
"47711","GOA_1",-150.604722,61.332221,"Gulf of AK"
"47721","GOA_1",-150.586889,61.342361,"Gulf of AK"
"47731","GOA_1",-150.5905,61.35361,"Gulf of AK"
"47741","GOA_1",-150.581333,61.359944,"Gulf of AK"
"47751","GOA_1",-150.573278,61.360194,"Gulf of AK"
"47761","GOA_1",-150.563194,61.358416,"Gulf of AK"
"47771","GOA_1",-150.552278,61.3625,"Gulf of AK"
"47781","GOA_1",-150.538917,61.363389,"Gulf of AK"
"47791","GOA_1",-150.536611,61.361999,"Gulf of AK"
"47801","GOA_1",-150.5375,61.354417,"Gulf of AK"
"47811","GOA_1",-150.565194,61.34186,"Gulf of AK"
"47821","GOA_1",-150.566444,61.339361,"Gulf of AK"
"47831","GOA_1",-150.561194,61.331638,"Gulf of AK"
"47841","GOA_1",-150.55475,61.3095,"Gulf of AK"
"47851","GOA_1",-150.556722,61.300805,"Gulf of AK"
"47861","GOA_1",-150.554667,61.293972,"Gulf of AK"
"47871","GOA_1",-150.548944,61.286806,"Gulf of AK"
"47881","GOA_1",-150.540333,61.282889,"Gulf of AK"
"47891","GOA_1",-150.530611,61.264917,"Gulf of AK"
"47901","GOA_1",-150.497417,61.249193,"Gulf of AK"
"47911","GOA_1",-150.49,61.247222,"Gulf of AK"
"47921","GOA_1",-150.455361,61.242306,"Gulf of AK"
"47931","GOA_1",-150.409861,61.245667,"Gulf of AK"
"47941","GOA_1",-150.393861,61.248332,"Gulf of AK"
"47951","GOA_1",-150.352667,61.248278,"Gulf of AK"
"47961","GOA_1",-150.346472,61.249972,"Gulf of AK"
"47971","GOA_1",-150.328722,61.250028,"Gulf of AK"
"47981","GOA_1",-150.323778,61.252388,"Gulf of AK"
"47991","GOA_1",-150.308417,61.253888,"Gulf of AK"
"48001","GOA_1",-150.303472,61.257444,"Gulf of AK"
"48011","GOA_1",-150.305667,61.26486,"Gulf of AK"
"48021","GOA_1",-150.313083,61.267972,"Gulf of AK"
"48031","GOA_1",-150.311667,61.270972,"Gulf of AK"
"48041","GOA_1",-150.293222,61.259916,"Gulf of AK"
"48051","GOA_1",-150.285833,61.251749,"Gulf of AK"
"48061","GOA_1",-150.274611,61.249972,"Gulf of AK"
"48071","GOA_1",-150.254861,61.254028,"Gulf of AK"
"48081","GOA_1",-150.21425,61.257639,"Gulf of AK"
"48091","GOA_1",-150.137,61.256667,"Gulf of AK"
"48101","GOA_1",-150.12675,61.255083,"Gulf of AK"
"48111","GOA_1",-150.103639,61.254917,"Gulf of AK"
"48121","GOA_1",-150.063056,61.25075,"Gulf of AK"
"48131","GOA_1",-150.029528,61.245805,"Gulf of AK"
"48141","GOA_1",-150.011306,61.240722,"Gulf of AK"
"48151","GOA_1",-150.001361,61.240832,"Gulf of AK"
"48161","GOA_1",-149.995,61.237111,"Gulf of AK"
"48171","GOA_1",-149.986917,61.236528,"Gulf of AK"
"48181","GOA_1",-149.973806,61.244749,"Gulf of AK"
"48191","GOA_1",-149.948611,61.254943,"Gulf of AK"
"48201","GOA_1",-149.933417,61.258416,"Gulf of AK"
"48211","GOA_1",-149.925361,61.263166,"Gulf of AK"
"48221","GOA_1",-149.923528,61.282028,"Gulf of AK"
"48231","GOA_1",-149.915444,61.3005,"Gulf of AK"
"48241","GOA_1",-149.910167,61.306138,"Gulf of AK"
"48251","GOA_1",-149.918444,61.31675,"Gulf of AK"
"48261","GOA_1",-149.916889,61.33311,"Gulf of AK"
"48271","GOA_1",-149.890556,61.358999,"Gulf of AK"
"48281","GOA_1",-149.891167,61.375471,"Gulf of AK"
"48291","GOA_1",-149.886694,61.380306,"Gulf of AK"
"48301","GOA_1",-149.879417,61.385082,"Gulf of AK"
"48311","GOA_1",-149.862722,61.391028,"Gulf of AK"
"48321","GOA_1",-149.856222,61.390027,"Gulf of AK"
"48331","GOA_1",-149.834917,61.391721,"Gulf of AK"
"48341","GOA_1",-149.820639,61.39411,"Gulf of AK"
"48351","GOA_1",-149.814111,61.396722,"Gulf of AK"
"48361","GOA_1",-149.795278,61.412667,"Gulf of AK"
"48371","GOA_1",-149.787056,61.41636,"Gulf of AK"
"48381","GOA_1",-149.780333,61.422444,"Gulf of AK"
"48391","GOA_1",-149.771944,61.436583,"Gulf of AK"
"48401","GOA_1",-149.755167,61.448583,"Gulf of AK"
"48411","GOA_1",-149.745722,61.45236,"Gulf of AK"
"48421","GOA_1",-149.72175,61.456083,"Gulf of AK"
"48431","GOA_1",-149.714778,61.462222,"Gulf of AK"
"48441","GOA_1",-149.683583,61.471444,"Gulf of AK"
"48451","GOA_1",-149.676722,61.4775,"Gulf of AK"
"48461","GOA_1",-149.618944,61.494333,"Gulf of AK"
"48471","GOA_1",-149.610556,61.493389,"Gulf of AK"
"48481","GOA_1",-149.596639,61.496806,"Gulf of AK"
"48491","GOA_1",-149.593056,61.491389,"Gulf of AK"
"48501","GOA_1",-149.586722,61.491111,"Gulf of AK"
"48511","GOA_1",-149.571861,61.4935,"Gulf of AK"
"48521","GOA_1",-149.554278,61.494222,"Gulf of AK"
"48531","GOA_1",-149.523167,61.499333,"Gulf of AK"
"48541","GOA_1",-149.487056,61.499361,"Gulf of AK"
"48551","GOA_1",-149.434806,61.507555,"Gulf of AK"
"48561","GOA_1",-149.413472,61.506722,"Gulf of AK"
"48571","GOA_1",-149.388722,61.515305,"Gulf of AK"
"48581","GOA_1",-149.37525,61.516917,"Gulf of AK"
"48591","GOA_1",-149.353778,61.522194,"Gulf of AK"
"48601","GOA_1",-149.349111,61.521583,"Gulf of AK"
"48611","GOA_1",-149.345194,61.515722,"Gulf of AK"
"48621","GOA_1",-149.341667,61.516306,"Gulf of AK"
"48631","GOA_1",-149.345417,61.514139,"Gulf of AK"
"48641","GOA_1",-149.353444,61.514722,"Gulf of AK"
"48651","GOA_1",-149.354667,61.516639,"Gulf of AK"
"48661","GOA_1",-149.350333,61.519278,"Gulf of AK"
"48671","GOA_1",-149.354694,61.521556,"Gulf of AK"
"48681","GOA_1",-149.380389,61.514193,"Gulf of AK"
"48691","GOA_1",-149.390556,61.506389,"Gulf of AK"
"48701","GOA_1",-149.406722,61.501028,"Gulf of AK"
"48711","GOA_1",-149.415528,61.500693,"Gulf of AK"
"48721","GOA_1",-149.43125,61.503499,"Gulf of AK"
"48731","GOA_1",-149.441528,61.503611,"Gulf of AK"
"48741","GOA_1",-149.449694,61.501222,"Gulf of AK"
"48751","GOA_1",-149.456333,61.496193,"Gulf of AK"
"48761","GOA_1",-149.452944,61.49086,"Gulf of AK"
"48771","GOA_1",-149.448444,61.488361,"Gulf of AK"
"48781","GOA_1",-149.440056,61.489306,"Gulf of AK"
"48791","GOA_1",-149.411806,61.484972,"Gulf of AK"
"48801","GOA_1",-149.403389,61.485917,"Gulf of AK"
"48811","GOA_1",-149.394583,61.489278,"Gulf of AK"
"48821","GOA_1",-149.391056,61.488417,"Gulf of AK"
"48831","GOA_1",-149.361694,61.492749,"Gulf of AK"
"48841","GOA_1",-149.333306,61.48936,"Gulf of AK"
"48851","GOA_1",-149.320806,61.490027,"Gulf of AK"
"48861","GOA_1",-149.309972,61.493528,"Gulf of AK"
"48871","GOA_1",-149.28025,61.495,"Gulf of AK"
"48881","GOA_1",-149.273,61.497167,"Gulf of AK"
"48891","GOA_1",-149.265556,61.496416,"Gulf of AK"
"48901","GOA_1",-149.250694,61.506722,"Gulf of AK"
"48911","GOA_1",-149.233528,61.511972,"Gulf of AK"
"48921","GOA_1",-149.231028,61.510278,"Gulf of AK"
"48931","GOA_1",-149.240194,61.510028,"Gulf of AK"
"48941","GOA_1",-149.249139,61.506443,"Gulf of AK"
"48951","GOA_1",-149.260139,61.498583,"Gulf of AK"
"48961","GOA_1",-149.259222,61.496139,"Gulf of AK"
"48971","GOA_1",-149.251861,61.495056,"Gulf of AK"
"48981","GOA_1",-149.253528,61.4935,"Gulf of AK"
"48991","GOA_1",-149.260111,61.493389,"Gulf of AK"
"49001","GOA_1",-149.263833,61.490472,"Gulf of AK"
"49011","GOA_1",-149.275306,61.487361,"Gulf of AK"
"49021","GOA_1",-149.255972,61.482499,"Gulf of AK"
"49031","GOA_1",-149.236333,61.481694,"Gulf of AK"
"49041","GOA_1",-149.229528,61.479972,"Gulf of AK"
"49051","GOA_1",-149.224944,61.480833,"Gulf of AK"
"49061","GOA_1",-149.227056,61.486971,"Gulf of AK"
"49071","GOA_1",-149.237694,61.491944,"Gulf of AK"
"49081","GOA_1",-149.226444,61.488361,"Gulf of AK"
"49091","GOA_1",-149.220222,61.482749,"Gulf of AK"
"49101","GOA_1",-149.213417,61.482693,"Gulf of AK"
"49111","GOA_1",-149.208278,61.485749,"Gulf of AK"
"49121","GOA_1",-149.212167,61.490306,"Gulf of AK"
"49131","GOA_1",-149.223806,61.492777,"Gulf of AK"
"49141","GOA_1",-149.21375,61.492667,"Gulf of AK"
"49151","GOA_1",-149.208694,61.488749,"Gulf of AK"
"49161","GOA_1",-149.205028,61.488583,"Gulf of AK"
"49171","GOA_1",-149.192222,61.491417,"Gulf of AK"
"49181","GOA_1",-149.184639,61.495639,"Gulf of AK"
"49191","GOA_1",-149.172639,61.49686,"Gulf of AK"
"49201","GOA_1",-149.168528,61.500861,"Gulf of AK"
"49211","GOA_1",-149.153389,61.502972,"Gulf of AK"
"49221","GOA_1",-149.15325,61.501,"Gulf of AK"
"49231","GOA_1",-149.1585,61.500861,"Gulf of AK"
"49241","GOA_1",-149.192083,61.490055,"Gulf of AK"
"49251","GOA_1",-149.205083,61.487778,"Gulf of AK"
"49261","GOA_1",-149.212417,61.480833,"Gulf of AK"
"49271","GOA_1",-149.218694,61.479917,"Gulf of AK"
"49281","GOA_1",-149.219639,61.478472,"Gulf of AK"
"49291","GOA_1",-149.242361,61.481027,"Gulf of AK"
"49301","GOA_1",-149.2735,61.481027,"Gulf of AK"
"49311","GOA_1",-149.288139,61.47586,"Gulf of AK"
"49321","GOA_1",-149.327361,61.469167,"Gulf of AK"
"49331","GOA_1",-149.348444,61.47011,"Gulf of AK"
"49341","GOA_1",-149.357278,61.471833,"Gulf of AK"
"49351","GOA_1",-149.38175,61.470833,"Gulf of AK"
"49361","GOA_1",-149.422111,61.458999,"Gulf of AK"
"49371","GOA_1",-149.428806,61.452166,"Gulf of AK"
"49381","GOA_1",-149.435194,61.450056,"Gulf of AK"
"49391","GOA_1",-149.438694,61.444666,"Gulf of AK"
"49401","GOA_1",-149.443778,61.442527,"Gulf of AK"
"49411","GOA_1",-149.454472,61.440583,"Gulf of AK"
"49421","GOA_1",-149.462806,61.436028,"Gulf of AK"
"49431","GOA_1",-149.473556,61.433389,"Gulf of AK"
"49441","GOA_1",-149.506083,61.427305,"Gulf of AK"
"49451","GOA_1",-149.521639,61.421222,"Gulf of AK"
"49461","GOA_1",-149.529944,61.414832,"Gulf of AK"
"49471","GOA_1",-149.540583,61.410833,"Gulf of AK"
"49481","GOA_1",-149.551361,61.409194,"Gulf of AK"
"49491","GOA_1",-149.559167,61.410971,"Gulf of AK"
"49501","GOA_1",-149.573806,61.410028,"Gulf of AK"
"49511","GOA_1",-149.590639,61.403361,"Gulf of AK"
"49521","GOA_1",-149.604083,61.400721,"Gulf of AK"
"49531","GOA_1",-149.624778,61.391943,"Gulf of AK"
"49541","GOA_1",-149.636917,61.389306,"Gulf of AK"
"49551","GOA_1",-149.64875,61.3885,"Gulf of AK"
"49561","GOA_1",-149.660667,61.390277,"Gulf of AK"
"49571","GOA_1",-149.669944,61.390027,"Gulf of AK"
"49581","GOA_1",-149.685722,61.385777,"Gulf of AK"
"49591","GOA_1",-149.70925,61.38236,"Gulf of AK"
"49601","GOA_1",-149.715583,61.377139,"Gulf of AK"
"49611","GOA_1",-149.726889,61.371972,"Gulf of AK"
"49621","GOA_1",-149.716361,61.362027,"Gulf of AK"
"49631","GOA_1",-149.716556,61.351917,"Gulf of AK"
"49641","GOA_1",-149.727389,61.333,"Gulf of AK"
"49651","GOA_1",-149.741083,61.328889,"Gulf of AK"
"49661","GOA_1",-149.736333,61.324943,"Gulf of AK"
"49671","GOA_1",-149.743278,61.328278,"Gulf of AK"
"49681","GOA_1",-149.782417,61.329083,"Gulf of AK"
"49691","GOA_1",-149.799806,61.320916,"Gulf of AK"
"49701","GOA_1",-149.812167,61.317333,"Gulf of AK"
"49711","GOA_1",-149.831639,61.304221,"Gulf of AK"
"49721","GOA_1",-149.84175,61.290028,"Gulf of AK"
"49731","GOA_1",-149.860583,61.271499,"Gulf of AK"
"49741","GOA_1",-149.885583,61.25561,"Gulf of AK"
"49751","GOA_1",-149.883278,61.248528,"Gulf of AK"
"49761","GOA_1",-149.886972,61.24236,"Gulf of AK"
"49771","GOA_1",-149.895361,61.237389,"Gulf of AK"
"49781","GOA_1",-149.900694,61.231167,"Gulf of AK"
"49791","GOA_1",-149.8985,61.226527,"Gulf of AK"
"49801","GOA_1",-149.904806,61.225305,"Gulf of AK"
"49811","GOA_1",-149.935417,61.207305,"Gulf of AK"
"49821","GOA_1",-149.954806,61.202332,"Gulf of AK"
"49831","GOA_1",-149.971,61.199805,"Gulf of AK"
"49841","GOA_1",-149.992194,61.200083,"Gulf of AK"
"49851","GOA_1",-150.007639,61.203722,"Gulf of AK"
"49861","GOA_1",-150.016611,61.207583,"Gulf of AK"
"49871","GOA_1",-150.026583,61.205389,"Gulf of AK"
"49881","GOA_1",-150.031944,61.19925,"Gulf of AK"
"49891","GOA_1",-150.030278,61.196417,"Gulf of AK"
"49901","GOA_1",-150.035556,61.183111,"Gulf of AK"
"49911","GOA_1",-150.048639,61.179916,"Gulf of AK"
"49921","GOA_1",-150.05475,61.174972,"Gulf of AK"
"49931","GOA_1",-150.07025,61.168527,"Gulf of AK"
"49941","GOA_1",-150.078972,61.157306,"Gulf of AK"
"49951","GOA_1",-150.072389,61.15175,"Gulf of AK"
"49961","GOA_1",-150.012444,61.140333,"Gulf of AK"
"49971","GOA_1",-150.007944,61.133222,"Gulf of AK"
"49981","GOA_1",-150.001444,61.13211,"Gulf of AK"
"49991","GOA_1",-149.998667,61.127416,"Gulf of AK"
"50001","GOA_1",-149.98125,61.12325,"Gulf of AK"
"50011","GOA_1",-149.957056,61.112417,"Gulf of AK"
"50021","GOA_1",-149.932472,61.10561,"Gulf of AK"
"50031","GOA_1",-149.861944,61.078139,"Gulf of AK"
"50041","GOA_1",-149.846167,61.073972,"Gulf of AK"
"50051","GOA_1",-149.806861,61.054139,"Gulf of AK"
"50061","GOA_1",-149.799778,61.046527,"Gulf of AK"
"50071","GOA_1",-149.751639,61.019917,"Gulf of AK"
"50081","GOA_1",-149.748611,61.016611,"Gulf of AK"
"50091","GOA_1",-149.738333,61.013278,"Gulf of AK"
"50101","GOA_1",-149.729528,61.013166,"Gulf of AK"
"50111","GOA_1",-149.714333,61.009722,"Gulf of AK"
"50121","GOA_1",-149.701833,61.006417,"Gulf of AK"
"50131","GOA_1",-149.697778,61.003194,"Gulf of AK"
"50141","GOA_1",-149.688694,61.001833,"Gulf of AK"
"50151","GOA_1",-149.655722,61.001971,"Gulf of AK"
"50161","GOA_1",-149.651694,60.997889,"Gulf of AK"
"50171","GOA_1",-149.641667,60.997916,"Gulf of AK"
"50181","GOA_1",-149.636722,60.99625,"Gulf of AK"
"50191","GOA_1",-149.609972,60.98375,"Gulf of AK"
"50201","GOA_1",-149.593389,60.982082,"Gulf of AK"
"50211","GOA_1",-149.566639,60.983722,"Gulf of AK"
"50221","GOA_1",-149.560083,60.982082,"Gulf of AK"
"50231","GOA_1",-149.536722,60.982082,"Gulf of AK"
"50241","GOA_1",-149.525139,60.985417,"Gulf of AK"
"50251","GOA_1",-149.510111,60.985417,"Gulf of AK"
"50261","GOA_1",-149.50175,60.98375,"Gulf of AK"
"50271","GOA_1",-149.484222,60.977528,"Gulf of AK"
"50281","GOA_1",-149.478444,60.973749,"Gulf of AK"
"50291","GOA_1",-149.466667,60.972083,"Gulf of AK"
"50301","GOA_1",-149.446722,60.966221,"Gulf of AK"
"50311","GOA_1",-149.443444,60.962917,"Gulf of AK"
"50321","GOA_1",-149.436667,60.962083,"Gulf of AK"
"50331","GOA_1",-149.416722,60.952917,"Gulf of AK"
"50341","GOA_1",-149.380056,60.947056,"Gulf of AK"
"50351","GOA_1",-149.362528,60.933333,"Gulf of AK"
"50361","GOA_1",-149.365889,60.929972,"Gulf of AK"
"50371","GOA_1",-149.36425,60.926638,"Gulf of AK"
"50381","GOA_1",-149.356694,60.924527,"Gulf of AK"
"50391","GOA_1",-149.351694,60.926221,"Gulf of AK"
"50401","GOA_1",-149.351778,60.922917,"Gulf of AK"
"50411","GOA_1",-149.335028,60.93125,"Gulf of AK"
"50421","GOA_1",-149.308417,60.935416,"Gulf of AK"
"50431","GOA_1",-149.30175,60.934556,"Gulf of AK"
"50441","GOA_1",-149.285056,60.937056,"Gulf of AK"
"50451","GOA_1",-149.260139,60.937082,"Gulf of AK"
"50461","GOA_1",-149.216667,60.941221,"Gulf of AK"
"50471","GOA_1",-149.195167,60.945417,"Gulf of AK"
"50481","GOA_1",-149.188389,60.94461,"Gulf of AK"
"50491","GOA_1",-149.178389,60.938722,"Gulf of AK"
"50501","GOA_1",-149.170889,60.938333,"Gulf of AK"
"50511","GOA_1",-149.172583,60.93586,"Gulf of AK"
"50521","GOA_1",-149.168444,60.93375,"Gulf of AK"
"50531","GOA_1",-149.158361,60.932083,"Gulf of AK"
"50541","GOA_1",-149.131722,60.918721,"Gulf of AK"
"50551","GOA_1",-149.121722,60.917111,"Gulf of AK"
"50561","GOA_1",-149.106722,60.917055,"Gulf of AK"
"50571","GOA_1",-149.091722,60.911221,"Gulf of AK"
"50581","GOA_1",-149.079194,60.904139,"Gulf of AK"
"50591","GOA_1",-149.06925,60.894999,"Gulf of AK"
"50601","GOA_1",-149.050944,60.886666,"Gulf of AK"
"50611","GOA_1",-149.030111,60.864556,"Gulf of AK"
"50621","GOA_1",-149,60.850361,"Gulf of AK"
"50631","GOA_1",-148.988333,60.847055,"Gulf of AK"
"50641","GOA_1",-148.990028,60.844583,"Gulf of AK"
"50651","GOA_1",-148.983389,60.844556,"Gulf of AK"
"50661","GOA_1",-148.979972,60.846278,"Gulf of AK"
"50671","GOA_1",-148.981694,60.843722,"Gulf of AK"
"50681","GOA_1",-148.99425,60.840806,"Gulf of AK"
"50691","GOA_1",-148.995806,60.835806,"Gulf of AK"
"50701","GOA_1",-148.987556,60.824999,"Gulf of AK"
"50711","GOA_1",-148.985889,60.813333,"Gulf of AK"
"50721","GOA_1",-148.97675,60.811249,"Gulf of AK"
"50731","GOA_1",-148.969167,60.807472,"Gulf of AK"
"50741","GOA_1",-148.97175,60.807083,"Gulf of AK"
"50751","GOA_1",-148.978389,60.810416,"Gulf of AK"
"50761","GOA_1",-148.983389,60.810389,"Gulf of AK"
"50771","GOA_1",-148.989139,60.813333,"Gulf of AK"
"50781","GOA_1",-148.990833,60.823361,"Gulf of AK"
"50791","GOA_1",-148.996694,60.823778,"Gulf of AK"
"50801","GOA_1",-148.998389,60.820389,"Gulf of AK"
"50811","GOA_1",-149.00425,60.829139,"Gulf of AK"
"50821","GOA_1",-149.011722,60.83125,"Gulf of AK"
"50831","GOA_1",-149.020056,60.837056,"Gulf of AK"
"50841","GOA_1",-149.030083,60.838722,"Gulf of AK"
"50851","GOA_1",-149.030889,60.840833,"Gulf of AK"
"50861","GOA_1",-149.038417,60.842943,"Gulf of AK"
"50871","GOA_1",-149.044306,60.841639,"Gulf of AK"
"50881","GOA_1",-149.043417,60.840416,"Gulf of AK"
"50891","GOA_1",-149.049278,60.842499,"Gulf of AK"
"50901","GOA_1",-149.04425,60.844944,"Gulf of AK"
"50911","GOA_1",-149.054278,60.849999,"Gulf of AK"
"50921","GOA_1",-149.05425,60.856666,"Gulf of AK"
"50931","GOA_1",-149.065056,60.862888,"Gulf of AK"
"50941","GOA_1",-149.098333,60.869555,"Gulf of AK"
"50951","GOA_1",-149.111694,60.87875,"Gulf of AK"
"50961","GOA_1",-149.126806,60.880416,"Gulf of AK"
"50971","GOA_1",-149.143389,60.880361,"Gulf of AK"
"50981","GOA_1",-149.148444,60.87875,"Gulf of AK"
"50991","GOA_1",-149.15175,60.881249,"Gulf of AK"
"51001","GOA_1",-149.157556,60.881693,"Gulf of AK"
"51011","GOA_1",-149.166778,60.888721,"Gulf of AK"
"51021","GOA_1",-149.173389,60.887916,"Gulf of AK"
"51031","GOA_1",-149.190056,60.892056,"Gulf of AK"
"51041","GOA_1",-149.201722,60.889582,"Gulf of AK"
"51051","GOA_1",-149.22675,60.889556,"Gulf of AK"
"51061","GOA_1",-149.245028,60.892917,"Gulf of AK"
"51071","GOA_1",-149.253333,60.897917,"Gulf of AK"
"51081","GOA_1",-149.261806,60.896221,"Gulf of AK"
"51091","GOA_1",-149.28675,60.896249,"Gulf of AK"
"51101","GOA_1",-149.295,60.897889,"Gulf of AK"
"51111","GOA_1",-149.343417,60.895388,"Gulf of AK"
"51121","GOA_1",-149.36,60.896249,"Gulf of AK"
"51131","GOA_1",-149.386694,60.899528,"Gulf of AK"
"51141","GOA_1",-149.408417,60.909583,"Gulf of AK"
"51151","GOA_1",-149.420889,60.908333,"Gulf of AK"
"51161","GOA_1",-149.420861,60.906639,"Gulf of AK"
"51171","GOA_1",-149.427611,60.903306,"Gulf of AK"
"51181","GOA_1",-149.425889,60.899111,"Gulf of AK"
"51191","GOA_1",-149.428333,60.89875,"Gulf of AK"
"51201","GOA_1",-149.430833,60.904166,"Gulf of AK"
"51211","GOA_1",-149.443333,60.909583,"Gulf of AK"
"51221","GOA_1",-149.453444,60.908722,"Gulf of AK"
"51231","GOA_1",-149.455833,60.912499,"Gulf of AK"
"51241","GOA_1",-149.468389,60.918721,"Gulf of AK"
"51251","GOA_1",-149.475056,60.918749,"Gulf of AK"
"51261","GOA_1",-149.478306,60.921277,"Gulf of AK"
"51271","GOA_1",-149.491694,60.92125,"Gulf of AK"
"51281","GOA_1",-149.510028,60.925416,"Gulf of AK"
"51291","GOA_1",-149.525028,60.925416,"Gulf of AK"
"51301","GOA_1",-149.531639,60.928722,"Gulf of AK"
"51311","GOA_1",-149.563389,60.934556,"Gulf of AK"
"51321","GOA_1",-149.565056,60.936249,"Gulf of AK"
"51331","GOA_1",-149.576694,60.935389,"Gulf of AK"
"51341","GOA_1",-149.615111,60.926221,"Gulf of AK"
"51351","GOA_1",-149.641806,60.927056,"Gulf of AK"
"51361","GOA_1",-149.64675,60.924555,"Gulf of AK"
"51371","GOA_1",-149.647556,60.927527,"Gulf of AK"
"51381","GOA_1",-149.655028,60.929582,"Gulf of AK"
"51391","GOA_1",-149.662528,60.934194,"Gulf of AK"
"51401","GOA_1",-149.662583,60.9375,"Gulf of AK"
"51411","GOA_1",-149.667556,60.940805,"Gulf of AK"
"51421","GOA_1",-149.667528,60.944972,"Gulf of AK"
"51431","GOA_1",-149.670111,60.94625,"Gulf of AK"
"51441","GOA_1",-149.680028,60.947056,"Gulf of AK"
"51451","GOA_1",-149.686667,60.950416,"Gulf of AK"
"51461","GOA_1",-149.696722,60.951249,"Gulf of AK"
"51471","GOA_1",-149.710056,60.957944,"Gulf of AK"
"51481","GOA_1",-149.73175,60.957888,"Gulf of AK"
"51491","GOA_1",-149.748389,60.962917,"Gulf of AK"
"51501","GOA_1",-149.763417,60.964555,"Gulf of AK"
"51511","GOA_1",-149.766722,60.96875,"Gulf of AK"
"51521","GOA_1",-149.773417,60.967082,"Gulf of AK"
"51531","GOA_1",-149.791694,60.967056,"Gulf of AK"
"51541","GOA_1",-149.798389,60.968722,"Gulf of AK"
"51551","GOA_1",-149.806722,60.968722,"Gulf of AK"
"51561","GOA_1",-149.821722,60.967056,"Gulf of AK"
"51571","GOA_1",-149.825,60.969556,"Gulf of AK"
"51581","GOA_1",-149.830028,60.970417,"Gulf of AK"
"51591","GOA_1",-149.848361,60.969583,"Gulf of AK"
"51601","GOA_1",-149.853444,60.966221,"Gulf of AK"
"51611","GOA_1",-149.863444,60.964583,"Gulf of AK"
"51621","GOA_1",-149.871806,60.96125,"Gulf of AK"
"51631","GOA_1",-149.874222,60.958306,"Gulf of AK"
"51641","GOA_1",-149.891722,60.949527,"Gulf of AK"
"51651","GOA_1",-149.89675,60.950388,"Gulf of AK"
"51661","GOA_1",-149.895833,60.945806,"Gulf of AK"
"51671","GOA_1",-149.919972,60.935389,"Gulf of AK"
"51681","GOA_1",-149.9835,60.929556,"Gulf of AK"
"51691","GOA_1",-150,60.92536,"Gulf of AK"
"51701","GOA_1",-150.035056,60.922889,"Gulf of AK"
"51711","GOA_1",-150.046667,60.920417,"Gulf of AK"
"51721","GOA_1",-150.050972,60.915833,"Gulf of AK"
"51731","GOA_1",-150.050833,60.910805,"Gulf of AK"
"51741","GOA_1",-150.046722,60.907056,"Gulf of AK"
"51751","GOA_1",-150.040083,60.905443,"Gulf of AK"
"51761","GOA_1",-150.048389,60.905443,"Gulf of AK"
"51771","GOA_1",-150.056722,60.910416,"Gulf of AK"
"51781","GOA_1",-150.070028,60.913722,"Gulf of AK"
"51791","GOA_1",-150.093389,60.914583,"Gulf of AK"
"51801","GOA_1",-150.140083,60.920443,"Gulf of AK"
"51811","GOA_1",-150.150028,60.920417,"Gulf of AK"
"51821","GOA_1",-150.168389,60.923778,"Gulf of AK"
"51831","GOA_1",-150.195056,60.925416,"Gulf of AK"
"51841","GOA_1",-150.230028,60.932916,"Gulf of AK"
"51851","GOA_1",-150.25675,60.943749,"Gulf of AK"
"51861","GOA_1",-150.267528,60.949999,"Gulf of AK"
"51871","GOA_1",-150.289222,60.965,"Gulf of AK"
"51881","GOA_1",-150.295917,60.974138,"Gulf of AK"
"51891","GOA_1",-150.315889,60.990806,"Gulf of AK"
"51901","GOA_1",-150.333667,61.0195,"Gulf of AK"
"51911","GOA_1",-150.352861,61.033333,"Gulf of AK"
"51921","GOA_1",-150.360722,61.036472,"Gulf of AK"
